model,repo,issue_idx,map_type,rep,gt_file,first_touch_turn,turns_touched
mistral/ministral-3b-latest,transformers,5,structural,3,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,structural,3,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,structural,3,src/transformers/convert_pytorch_checkpoint_to_tf2.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,1,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,1,src/transformers/utils/dummy_tf_objects.py,2,1
mistral/ministral-3b-latest,transformers,5,temporal_cochange,1,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,1,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,1,src/transformers/convert_pytorch_checkpoint_to_tf2.py,3,1
mistral/ministral-3b-latest,transformers,5,temporal_cochange,2,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,2,src/transformers/utils/dummy_tf_objects.py,12,1
mistral/ministral-3b-latest,transformers,5,temporal_cochange,2,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,2,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,2,src/transformers/convert_pytorch_checkpoint_to_tf2.py,11,1
mistral/ministral-3b-latest,transformers,5,temporal_cochange,3,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,3,src/transformers/utils/dummy_tf_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,3,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,3,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_cochange,3,src/transformers/convert_pytorch_checkpoint_to_tf2.py,25,1
mistral/ministral-3b-latest,transformers,5,temporal_frequency,1,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,1,src/transformers/utils/dummy_tf_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,1,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,1,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,1,src/transformers/convert_pytorch_checkpoint_to_tf2.py,13,1
mistral/ministral-3b-latest,transformers,5,temporal_frequency,2,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,2,src/transformers/utils/dummy_tf_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,2,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,2,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,2,src/transformers/convert_pytorch_checkpoint_to_tf2.py,5,1
mistral/ministral-3b-latest,transformers,5,temporal_frequency,3,src/transformers/utils/dummy_pt_objects.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,3,src/transformers/utils/dummy_tf_objects.py,11,1
mistral/ministral-3b-latest,transformers,5,temporal_frequency,3,src/transformers/__init__.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,3,src/transformers/modeling_tf_auto.py,na,0
mistral/ministral-3b-latest,transformers,5,temporal_frequency,3,src/transformers/convert_pytorch_checkpoint_to_tf2.py,20,1
mistral/ministral-3b-latest,yt-dlp,23,all_tools,1,yt_dlp/extractor/sportdeutschland.py,1,5
mistral/ministral-3b-latest,yt-dlp,23,all_tools,2,yt_dlp/extractor/sportdeutschland.py,1,4
mistral/ministral-3b-latest,yt-dlp,23,all_tools,3,yt_dlp/extractor/sportdeutschland.py,3,6
mistral/ministral-3b-latest,yt-dlp,23,structural,1,yt_dlp/extractor/sportdeutschland.py,2,2
mistral/ministral-3b-latest,yt-dlp,23,structural,2,yt_dlp/extractor/sportdeutschland.py,1,4
mistral/ministral-3b-latest,yt-dlp,23,structural,3,yt_dlp/extractor/sportdeutschland.py,2,4
mistral/ministral-3b-latest,yt-dlp,23,temporal_cochange,1,yt_dlp/extractor/sportdeutschland.py,2,4
mistral/ministral-3b-latest,yt-dlp,23,temporal_cochange,2,yt_dlp/extractor/sportdeutschland.py,1,4
mistral/ministral-3b-latest,yt-dlp,23,temporal_cochange,3,yt_dlp/extractor/sportdeutschland.py,2,5
mistral/ministral-3b-latest,yt-dlp,23,temporal_frequency,1,yt_dlp/extractor/sportdeutschland.py,2,3
mistral/ministral-3b-latest,yt-dlp,23,temporal_frequency,2,yt_dlp/extractor/sportdeutschland.py,1,3
mistral/ministral-3b-latest,yt-dlp,23,temporal_frequency,3,yt_dlp/extractor/sportdeutschland.py,2,3
mistral/ministral-3b-latest,yt-dlp,41,all_tools,1,yt_dlp/options.py,10,1
mistral/ministral-3b-latest,yt-dlp,41,all_tools,2,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,all_tools,3,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,structural,1,yt_dlp/options.py,4,2
mistral/ministral-3b-latest,yt-dlp,41,structural,2,yt_dlp/options.py,1,1
mistral/ministral-3b-latest,yt-dlp,41,structural,3,yt_dlp/options.py,2,1
mistral/ministral-3b-latest,yt-dlp,41,temporal_cochange,1,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,temporal_cochange,2,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,temporal_cochange,3,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,temporal_frequency,1,yt_dlp/options.py,4,3
mistral/ministral-3b-latest,yt-dlp,41,temporal_frequency,2,yt_dlp/options.py,na,0
mistral/ministral-3b-latest,yt-dlp,41,temporal_frequency,3,yt_dlp/options.py,3,2
mistral/ministral-3b-latest,yt-dlp,45,all_tools,1,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,all_tools,1,yt_dlp/YoutubeDL.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,all_tools,2,yt_dlp/__init__.py,5,1
mistral/ministral-3b-latest,yt-dlp,45,all_tools,2,yt_dlp/YoutubeDL.py,7,4
mistral/ministral-3b-latest,yt-dlp,45,all_tools,3,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,all_tools,3,yt_dlp/YoutubeDL.py,5,5
mistral/ministral-3b-latest,yt-dlp,45,structural,1,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,structural,1,yt_dlp/YoutubeDL.py,3,4
mistral/ministral-3b-latest,yt-dlp,45,structural,2,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,structural,2,yt_dlp/YoutubeDL.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,structural,3,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,structural,3,yt_dlp/YoutubeDL.py,3,3
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,1,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,1,yt_dlp/YoutubeDL.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,2,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,2,yt_dlp/YoutubeDL.py,4,3
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,3,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_cochange,3,yt_dlp/YoutubeDL.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,1,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,1,yt_dlp/YoutubeDL.py,3,4
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,2,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,2,yt_dlp/YoutubeDL.py,5,3
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,3,yt_dlp/__init__.py,na,0
mistral/ministral-3b-latest,yt-dlp,45,temporal_frequency,3,yt_dlp/YoutubeDL.py,5,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,all_tools_required,1,homeassistant/components/climate/mysensors.py,7,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,all_tools_required,2,homeassistant/components/climate/mysensors.py,3,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,all_tools_required,3,homeassistant/components/climate/mysensors.py,5,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,structural_required,1,homeassistant/components/climate/mysensors.py,5,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,structural_required,2,homeassistant/components/climate/mysensors.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,structural_required,3,homeassistant/components/climate/mysensors.py,15,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_cochange_required,1,homeassistant/components/climate/mysensors.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_cochange_required,2,homeassistant/components/climate/mysensors.py,3,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_cochange_required,3,homeassistant/components/climate/mysensors.py,8,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_frequency_required,1,homeassistant/components/climate/mysensors.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_frequency_required,2,homeassistant/components/climate/mysensors.py,5,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,16,temporal_frequency_required,3,homeassistant/components/climate/mysensors.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,all_tools_required,1,homeassistant/components/notify/html5.py,0,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,all_tools_required,2,homeassistant/components/notify/html5.py,4,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,all_tools_required,3,homeassistant/components/notify/html5.py,2,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,structural_required,1,homeassistant/components/notify/html5.py,0,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,structural_required,2,homeassistant/components/notify/html5.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,structural_required,3,homeassistant/components/notify/html5.py,5,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_cochange_required,1,homeassistant/components/notify/html5.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_cochange_required,2,homeassistant/components/notify/html5.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_cochange_required,3,homeassistant/components/notify/html5.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_frequency_required,1,homeassistant/components/notify/html5.py,0,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_frequency_required,2,homeassistant/components/notify/html5.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,core,20,temporal_frequency_required,3,homeassistant/components/notify/html5.py,1,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,all_tools_required,1,fastapi/routing.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,all_tools_required,2,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,all_tools_required,3,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,structural_required,1,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,structural_required,2,fastapi/routing.py,5,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,structural_required,3,fastapi/routing.py,11,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_cochange_required,1,fastapi/routing.py,8,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_cochange_required,2,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_cochange_required,3,fastapi/routing.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_frequency_required,1,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_frequency_required,2,fastapi/routing.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,17,temporal_frequency_required,3,fastapi/routing.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,all_tools_required,1,fastapi/background.py,2,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,all_tools_required,2,fastapi/background.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,all_tools_required,3,fastapi/background.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,structural_required,1,fastapi/background.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,structural_required,2,fastapi/background.py,3,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,structural_required,3,fastapi/background.py,16,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_cochange_required,1,fastapi/background.py,7,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_cochange_required,2,fastapi/background.py,2,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_cochange_required,3,fastapi/background.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_frequency_required,1,fastapi/background.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_frequency_required,2,fastapi/background.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,20,temporal_frequency_required,3,fastapi/background.py,2,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,1,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,1,fastapi/routing.py,3,8
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,1,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,2,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,2,fastapi/routing.py,1,8
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,2,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,3,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,3,fastapi/routing.py,2,10
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,all_tools_required,3,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,1,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,1,fastapi/routing.py,2,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,1,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,2,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,2,fastapi/routing.py,3,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,2,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,3,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,3,fastapi/routing.py,2,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,structural_required,3,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,1,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,1,fastapi/routing.py,2,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,1,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,2,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,2,fastapi/routing.py,2,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,2,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,3,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,3,fastapi/routing.py,2,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_cochange_required,3,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,1,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,1,fastapi/routing.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,1,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,2,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,2,fastapi/routing.py,2,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,2,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,3,fastapi/openapi/utils.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,3,fastapi/routing.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,fastapi,9,temporal_frequency_required,3,fastapi/applications.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,1,src/flask/logging.py,4,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,1,src/flask/app.py,3,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,2,src/flask/logging.py,7,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,2,src/flask/app.py,3,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,3,src/flask/logging.py,7,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,all_tools_required,3,src/flask/app.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,1,src/flask/logging.py,5,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,1,src/flask/app.py,6,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,2,src/flask/logging.py,9,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,2,src/flask/app.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,3,src/flask/logging.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,structural_required,3,src/flask/app.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,1,src/flask/logging.py,4,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,1,src/flask/app.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,2,src/flask/logging.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,2,src/flask/app.py,3,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,3,src/flask/logging.py,4,8
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_cochange_required,3,src/flask/app.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,1,src/flask/logging.py,4,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,1,src/flask/app.py,5,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,2,src/flask/logging.py,5,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,2,src/flask/app.py,4,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,3,src/flask/logging.py,4,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,18,temporal_frequency_required,3,src/flask/app.py,3,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,all_tools_required,1,src/flask/app.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,all_tools_required,2,src/flask/app.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,all_tools_required,3,src/flask/app.py,3,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,structural_required,1,src/flask/app.py,4,7
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,structural_required,2,src/flask/app.py,3,7
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,structural_required,3,src/flask/app.py,4,11
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_cochange_required,1,src/flask/app.py,5,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_cochange_required,2,src/flask/app.py,5,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_cochange_required,3,src/flask/app.py,3,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_frequency_required,1,src/flask/app.py,3,5
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_frequency_required,2,src/flask/app.py,4,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,3,temporal_frequency_required,3,src/flask/app.py,3,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,all_tools_required,1,src/flask/scaffold.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,all_tools_required,2,src/flask/scaffold.py,2,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,all_tools_required,3,src/flask/scaffold.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,structural_required,1,src/flask/scaffold.py,2,4
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,structural_required,2,src/flask/scaffold.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,structural_required,3,src/flask/scaffold.py,1,6
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_cochange_required,1,src/flask/scaffold.py,4,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_cochange_required,2,src/flask/scaffold.py,0,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_cochange_required,3,src/flask/scaffold.py,1,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_frequency_required,1,src/flask/scaffold.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_frequency_required,2,src/flask/scaffold.py,1,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,flask,6,temporal_frequency_required,3,src/flask/scaffold.py,3,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,all_tools_required,1,gpt_engineer/core/diff.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,all_tools_required,2,gpt_engineer/core/diff.py,7,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,all_tools_required,3,gpt_engineer/core/diff.py,8,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,structural_required,1,gpt_engineer/core/diff.py,na,0
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,structural_required,2,gpt_engineer/core/diff.py,6,2
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,structural_required,3,gpt_engineer/core/diff.py,3,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,temporal_cochange_required,1,gpt_engineer/core/diff.py,3,3
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,temporal_cochange_required,2,gpt_engineer/core/diff.py,5,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,temporal_cochange_required,3,gpt_engineer/core/diff.py,8,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,temporal_frequency_required,1,gpt_engineer/core/diff.py,6,1
deepinfra/nvidia/NVIDIA-Nemotron-3-Super-120B-A12B,gpt-engineer,11,temporal_frequency_required,2,gpt_engineer/core/diff.py,8,1
